movie_id,title,text
19457,The Yards,"2000in the rail yard of queen contractor repair and rebuild the ""citys"" subway cars. these contract are lucr so graft and corrupt are rife. when leo handler get out of prison he find hi aunt marri to frank olchin one of the big contractors; ""hes"" battl with a minority-own firm for contracts.drama action thriller crimecorrupt subway infiltr criminalmarkwahlberg joaquinphoenix charlizetheron jamescaan ellenburstyn fayedunaway andydavoli tonymusant victorargo tomásmilián robertmontano victorarnold chadaaron louisguss annikaperga stevelawrencehowardshor bobweinstein harveyweinstein douglasaibel nickwechsl jonathangordon judyrhe harrissavid jeffreyford jamesgray jamesgray fordwheel paulwebst mattreev kevinthompson kerryor mattreev christophergood michaelclancyh the target of the most merciless famili in new york. hi own.th yard"
43935,Dylan Dog: Dead of Night,2011supernatur privat eye dylan dog seek out the monster of the louisiana bayou in hi signatur red shirt black jacket and blue jeans.act comedi horror mysteri sciencefict thrillerdetect vampir supernatur zombi werewolf ghoulsbrandonrouth peterstormar samhuntington tayedigg anitabriem kurtangl andrewsensenig randalreed courtneyj.clark gabriellechapin kimberlywhalen courtneyshayyoung jameshébert marcost.johnklausbadelt gilbertadl kevinmunro thomasdeandonnelli geoffreyhal tizianosclavi joshuaoppenheimerno pulse? No problemdylan dog: dead of night
133931,Zambezia,"2012set in a bustl bird citi on the edg of the majest victoria fall ""zambezia"" is the stori of kai - a naïv but high-spirit young falcon who travel to the bird citi of ""zambezia"" where he discov the truth about hi origin and in defend the citi learn how to be part of a communitycomedi anim adventur familyfalcon bird originjeremysuarez samuell.jackson abigailbreslin leonardnimoy jeffgoldblum jeniferlewi noureendewulf richarde.gr jamalmixon davidshaughnessi coreyburton jimcum leeduru phillamarr tressmacneil zolanimahola deeproy taniagunadi tomkennywaynethornley waynethornley camillabubna-kasteliz andrewcook raffaelladelledonneairborn to be wild.zambezia"
334074,Survivor,"2015a foreign servic offic in london tri to prevent a terrorist attack set to hit new york but is forc to go on the run when she is frame for crime she did not commit.thriller""newyearseve"" fire showdown terrorist embassi handgrenad truck laboratori ontherun orphan death cigarettelight microscop hazmatsuitpiercebrosnan millajovovich dylanmcdermott angelabassett robertforst ""jamesdarcy"" rogerre ""genevieveoreilly"" francesdelatour sonyacassidi antoniathoma seanteal rege-jeanpag jinglusi bennofürmann paddywallac parkersawy eddiebagayawa alexispeterman stevenrobertsonjamesmcteigu peterclark irwinwinkl charleswinkl boazdavidson lesweldon avilern johnthompson ilaneshkeri stephaniecolli trevorshort elainegraing jasonbloom dannyruhlmann kesbonnet lorenzosenator mariannestanicheva markgil nickwal craigirv samirfoco antonbakarski geddickersin sophienewman ""matthewotoole"" ""alexanderoneal"" borislaviliev valentinamladenova gabriellespanswick hannahmoseley nigelston nigelston johnsimpson annagelinova vyarkasirkova danailhadzhiyski gerganadeleva dirkbuchmann yavorzahariev marianalov willcoubrough rowleyirlam petarminov ""shaunodell"" jeremybraben simonvarsano timcavagin leeknight katebaird nikolaypachov ""lukeoconnell"" craigpric philipshelbi lonnieramati gloriapeñaranda konstantinnikolov roblynn mikewood selenaarizanov charlesbodycomb garyj.brown stefanrazlojki terryglass lisaturn georgigarnevski yuliyamanolova svetoslavmitev emilradkov elenarapondzhieva lyubomiramladenova kirilgeorgiev nikolad.nikolov benmaria violetapiperevska tomralphshi next target is now hunt himsurvivor"
52449,Bad Teacher,"2011a lazi incompet middl school teacher who hate her job and her student is forc to return to her job to make enough money for a boob job after her rich fiancé dump her.comedyclassroom teacher school workplacehumorcamerondiaz jasonsegel justintimberlak lucypunch phyllissmith johnmichaelhiggin jillianarmenant daveallen matthewj.evan kaitlyndev igalbenyair ajabair andranechita noahmunck mollyshannon kathrynnewton thomaslennon ""finneasoconnell"" danielcastro adriankaliturn ericstonestreet paulbat jeffjudah natfaxon stephaniefaraci davidpaym alannaubach christinesmith paulfeig deirdrelovejoy melvinmar roseabdoo jerrylambert jenniferirwin mollyshannon rickoverton daviddoti mattbess leeeisenberg brunogunn jordanvanvranken kadeenoelbrown jenniferholloway joannatheobald christinagabriellemichaelandrew ronaldr.reiss georgiakacand georgiakacand peterrobb-k alarkivilo taratimpon andrewmaxcahn jeffersonsag debramcguir jakekasdan jakekasdan davidb.householt jimmymil brendanbeeb anyacolloff amymcintyrebritt genestupnitski genestupnitski leeeisenberg leeeisenberg g.w.brown chrisbaugh keithbilderbeck jessiegraff ronaldj.webb paulberolzheim davidm.robert gregglandak robertgriev robertgriev joelshryack ninapaskowitz jilliangiacomini gemmalamana tateumkohut manishrav manishrav tomwolf johnpritchett arijacob annecouk matthewa.petroski selenacarrillo louisedecordobash doesnt give an f.bad teacher"
11247,A Cinderella Story,"2004sam montgomeri is a tomboyish unpopular girl at school. she ha been text messag a somebodi name nomad for a few month and he ask her to meet him at the halloween danc at 11:00 in the middl of the danc floor. the onli problem is she must get back to the diner ran by her wick stepmom fiona by 12 sharp becaus she is not suppos to be there. befor nomad can found out who she is she must leav with her best friend carter drive her back to the diner. after that night everyth in ""sams"" life goe wacko!comedyjealousi cinderella work stepmoth highschool schoolparti orphan teenag disguis americanfootballplay teenagerom stepsist modernfairytalehilaryduff jennifercoolidg chadmichaelmurray danbyrd reginak juliegonzalo linshay madelinezima andreaaveri marypatgleason paulrodríguez whiphubley kevinkiln ericahubbard simonhelberg bradbufanda j.d.pardo aimee-lynnchadwick kadycol hannahrobinson joshprinc artlafleur jameseckhous jonathanslavin johnbillingsley lillibabb carliewesterman mikerandleman christieh lindsayhollist taylorhoov brittanyweb darrylsivad ritabland kelimurphi alexisraich sabinrich sandramccoy juliannewat karenelmor stellacho jessierice-holiday crickethamar shannonnovak oscarorosco jasonbeitel katobonn carolborja reshmagajjar mollygoslin hunterhamilton richardjackson treyknight jonathanritt jennyseeg beccasweitz melaniea.gag joleneriella ellebennett joejagat lonmichaelle tarahpaig justinrhoad danielleriffenburgh rorycharlesthost johnh.tobin toniwynnepetergreen sarahfinn anthonyb.richmond denisewing huntlowri randihil charleswilliambreen christophebeck carasilverman michaeli.rachmil michaeli.rachmil susanduff troyrowland dylansel cliffordwerb markrosman leighdunlap leighdunlap keithgiglio ilyssagoodman garydiamond jannengel jeffreykushon robinanderson patrickmignano adamholm robinmulcahyfisichella courtneygross erikasellin christinarollo jimmyzelingeronc upon a time... can happen ani time.a cinderella stori"
105,Back to the Future,"1985eighti teenag marti mcfli is accident sent back in time to 1955 inadvert disrupt hi ""parents"" first meet and attract hi ""mothers"" romant interest. marti must repair the damag to histori by rekindl hi ""parents"" romanc and - with the help of hi eccentr inventor friend doc brown - return to 1985.adventur comedi sciencefict familyclocktow carrac terrorist delorean lightn guitar plutonium sportscar inventor journeyinthepast timetravel raceagainsttim partner misfit madscientist fishoutofwat teenagelov destini hiddenident oddcoupl escapad disord chasesandrac loveandrom teenagelif misfitpartn changingthepastorfutur gettinghom inventionsanddiscoveriesmichaelj.fox christopherlloyd leathompson crispinglov thomasf.wilson claudiawel marcmcclur wendiejosperb georgedicenzo francesleemccain jamestolkan harrywatersjr. billyzan j.j.cohen caseysiemaszko donaldfullilov lisafreeman cristenkauffman elsaraven willhar ivybethun jasonmarin katherinebritton jasonhervey maiabrewton courtneygain richardl.duran ""jeffohaco"" johnnygreen jamieabbott normanalden readmorgan sachipark robertkrantz garyriley karenpetrasek georgebuckflow tommythoma ""granvilledannyyoung"" davidharoldbrown lloydl.tolbert paulhanson leebrownfield robertdelapp walterscott charlesl.campbel deborahharmon janinek hueylewi tomtangen arthurtoveyalansilvestri robertzemecki robertzemecki arthurschmidt stevenspielberg kathleenkennedi lawrenceg.paul janefeinberg mikefenton frankmarshal arthurf.repola judytaylor bobgal bobgal neilcanton deancundey harrykeramida halgausman davidmcgiffert toddhallowel ericstoltz deborahlynnscott charlesl.campbel dennise.jon kenchas walterscott raymondstella jackgrossberg clydee.bryan dorothybyrn drewstruzan elizabethrab ralphnelson johna.larsen robertiannaccon boneshow briancallahan juliestarrdresn robertr.rutledg barbarapalmerdixonh the onli kid ever to get into troubl befor he wa born.back to the futur"
385383,Fight Valley,"2016when tori coro turn up dead the neighborhood turn up silent. rumor ha it she becam yet anoth victim of the small town known as fight valley. ""torys"" sister windsor move to town to begin her own investig on her ""sisters"" mysteri death after week of no lead from the police. ""shes"" quick to learn that tori fought for money to make end meet. If girl-next-door windsor is go to make her way into fight valley to find the truth about tori ""shes"" go to have to fight her way in. ""jabs"" (miesha tate) swore she would never throw a punch in the valley again. jab now find herself train windsor to surviv the pain unexpect path ""shes"" about to take. everi corner. everi alley. everi doorway. she must follow the last footstep of her sister in order to come face-to-fac with ""torys"" killer in fight valley.act dramanewjersey martialart sister sport murder mixedmartialart justic undergroundfight gym ultimatefightingchampionship""erinobrien"" mieshat hollyholm cristianejustino susiecelek karij.kram alexandriawilliam cabrinacollesid bonniebruder salvatorefranciosa jeffersonsand ivylashawncoleman chelseadurkalec dreedmond arthurmaurizio roccomichalukmichaelp.luca robhawk robhawk arthurmaurizio roccomichaluk marlenetaborda thomasj.nigroon way in. No way out.fight valley"
41210,The Switch,2010an unmarri 40-year-old woman turn to a turkey baster in order to becom pregnant. seven year later she reunit with her best friend who ha been live with a secret: he replac her prefer sperm sampl with hi own.comedi romanc dramaalcohol singlepar babi restaur aquarium sperm littleboy malefemalerelationship pregnant artificialinseminationjasonbateman jenniferaniston jeffgoldblum juliettelewi toddlouiso jasonjon scottelrod patrickwilson kellibarrett thomasrobinson brycerobinson victorpagan willswenson edwardjameshyland carolinedhaverna rebeccanaomijon jeremyj.mohl brianpodno amandabarron stephaniedominiehlertjenniferaniston douglasaibel albertberg ronyerxa jeffreyeugenid nathankahan allanloeb allanloeb alexwurman kellikonop stevenpearl joshgordon willspeck jesshal brianbel kristinhahn adamstockhausen larrym.grub maryleeth most unexpect comedi ever conceived.th switch
129,Spirited Away,"2001a ten year old girl who wander away from her parent along a path that lead to a world rule by strang and unusu monster-lik animals. her parent have been chang into pig along with other insid a bathhous full of these creatures. will she ever see the world how it onc was?fantasi adventur anim familywitch parentskidsrelationship magic twilight dark villageandtown bathhous pig ghostworld biolog train amusementpark yokai japanesemytholog animerumihiiragi miyuirino marinatsuki takashinaito yasukosawaguchi tatsuyagashûin yumitamai yooizumi kobahayashi tsunehikokamijô takehikoono ryunosukekamiki buntasugawara akionakamura kenyasuda shirōsaitō michikoyamamoto kaoriyamagata shigeyukitotsugijohnlasset hayaomiyazaki hayaomiyazaki joehisaishi toshiosuzuki atsushiokui takeshiseyama yasuyoshitokuma norobuyoshida yôjitakeshig kaorifujii naoyafurukawa makikofutaki hideyoshihamatsu shinjihashimoto takeshiimamura kuniyukiishii masashiando matthewjonbeck nozomutakahashi atsushitakahashi mikiomori masayukimiyaji yoshiyukimomos atsushitamura masaruoshiro thomasbak michihiroito kitarôkôsaka ""shinyaôhira"" michiyoyasuda kimeun-young yoshitakeiwakami chrisdelaguardiath tunnel led chihiro to a mysteri town...千と千尋の神隠し"
203833,The Book Thief,"2013while subject to the horror of wwii germani young liesel find solac by steal book and share them with others. under the stair in her home a jewish refug is be shelter by her adopt parents.dramaworldwarii book nazigermani jewishgeoffreyrush sophienéliss emilywatson nicoliersch benschnetz heikemakatsch barbaraau rogerallam rainerbock gotthardlang rainerrein kirstenblock julianlehmann ludgerbökelmann paulschalp nozomilinuskaisar oliverstokowski robertbey hildegardschroedt levinliam sandranedeleff rafaelgareisen carlheinzchoynski mikemaa sebastianhülk matthiasmatschk beatalehmann lainaschwarz marieburchard georgtryphon joachimpaulassböck martinontrop janandr stephaniestreml carinan.wiesejohnwilliam johnwilson simonebär karenrosenfelt florianballhau annab.sheppard redmondmorri antjerau barbaraberkeri katjafisch axelkahnt klausmielich glennfreemantl glennfreemantl gilliandodd benbark ramirobelgardt billcrutch anjamül rainerkaufmann r.j.kizer katedowd michaelpetroni michaelherbel brianperciv kenblancato elizabethwest markrosinski simonelliott markuszusak jenslöckmann brigittefriedländer-rodriguez kerstinkensi theresaannaluth pamelagruj michaelfissneid estherschrein nivadiri dannyfreemantl glengathard peterhanson eilamhoffman helenmcgovern andynelson dirkschäfer floriangelling jonathanweb florianemmerich nicolaygutsch markusernst nataschagotowtschikow sonjagreif andreasgrasshoff jeanettehaley ""emilieoconnor"" alexrous adamdal jamesgemmil russelloxley ninahartston paulapt julesheath janoschvoss thorstenkosselek jaimeleonard elspethbrodi stacymanncourag beyond words.th book thief"
